week_start,truck_id,allocated_for_shipping,avg_cycle_time_min,trip_count,tonnage_moved_ton,road_flood_flag,crossing_queue_flag,jetty_id
2024-02-05,shiptruck_2,1,94,16,420.8,0,0,jetty_primary
2024-02-05,shiptruck_3,0,0,0,0.0,0,0,jetty_primary
2024-02-05,shiptruck_6,0,0,0,0.0,0,0,jetty_secondary
2024-02-05,shiptruck_10,0,0,0,0.0,0,0,jetty_primary
2024-02-05,shiptruck_16,0,0,0,0.0,0,0,jetty_primary
2024-02-05,shiptruck_17,0,0,0,0.0,0,0,jetty_primary
2024-02-05,shiptruck_18,0,0,0,0.0,0,0,jetty_primary
2024-02-12,shiptruck_6,1,94,30,917.1,0,0,jetty_primary
2024-02-12,shiptruck_1,1,94,30,701.5,0,0,jetty_primary
2024-02-12,shiptruck_15,1,106,15,430.2,0,0,jetty_primary
2024-02-12,shiptruck_3,1,118,34,853.5,0,0,jetty_primary
2024-02-12,shiptruck_4,1,90,21,598.3,0,0,jetty_primary
2024-02-12,shiptruck_5,1,116,20,491.6,0,0,jetty_primary
2024-02-12,shiptruck_11,1,143,25,737.0,0,0,jetty_secondary
2024-02-12,shiptruck_14,1,92,30,823.9,0,0,jetty_primary
2024-02-12,shiptruck_2,1,105,31,920.4,0,0,jetty_primary
2024-02-12,shiptruck_19,1,110,20,485.4,0,0,jetty_primary
2024-02-12,shiptruck_20,1,164,16,506.9,0,0,jetty_secondary
2024-02-12,shiptruck_8,1,113,24,541.2,0,0,jetty_primary
2024-02-12,shiptruck_9,1,111,34,762.6,0,0,jetty_primary
2024-02-12,shiptruck_7,1,97,34,935.6,0,0,jetty_primary
2024-02-12,shiptruck_10,1,100,31,865.8,0,0,jetty_primary
2024-02-12,shiptruck_12,0,0,0,0.0,0,0,jetty_primary
2024-02-12,shiptruck_13,0,0,0,0.0,0,0,jetty_primary
2024-02-12,shiptruck_16,0,0,0,0.0,0,0,jetty_primary
2024-02-12,shiptruck_17,0,0,0,0.0,0,0,jetty_primary
2024-02-12,shiptruck_18,0,0,0,0.0,0,0,jetty_primary
2024-02-19,shiptruck_1,1,99,17,529.9,0,0,jetty_primary
2024-02-19,shiptruck_19,1,103,25,674.5,0,1,jetty_primary
2024-02-19,shiptruck_17,1,110,34,815.9,0,0,jetty_primary
2024-02-19,shiptruck_16,1,114,33,762.3,0,0,jetty_primary
2024-02-19,shiptruck_14,1,106,25,610.1,0,1,jetty_primary
2024-02-19,shiptruck_9,1,91,16,446.8,0,0,jetty_primary
2024-02-19,shiptruck_13,1,119,31,818.1,0,0,jetty_primary
2024-02-19,shiptruck_5,1,113,20,494.0,0,0,jetty_primary
2024-02-19,shiptruck_12,1,107,26,811.2,0,0,jetty_primary
2024-02-19,shiptruck_2,1,100,24,600.5,1,0,jetty_primary
2024-02-19,shiptruck_8,1,117,22,702.3,0,0,jetty_primary
2024-02-19,shiptruck_20,1,152,31,697.5,0,0,jetty_secondary
2024-02-19,shiptruck_3,1,91,21,584.0,0,0,jetty_primary
2024-02-19,shiptruck_10,1,107,20,479.9,0,0,jetty_primary
2024-02-19,shiptruck_11,1,94,17,547.5,0,0,jetty_primary
2024-02-19,shiptruck_4,0,0,0,0.0,0,0,jetty_primary
2024-02-19,shiptruck_6,0,0,0,0.0,0,0,jetty_primary
2024-02-19,shiptruck_7,0,0,0,0.0,0,0,jetty_primary
2024-02-19,shiptruck_15,0,0,0,0.0,0,0,jetty_primary
2024-02-19,shiptruck_18,0,0,0,0.0,0,0,jetty_primary
2024-02-26,shiptruck_5,1,110,29,680.3,0,0,jetty_primary
2024-02-26,shiptruck_1,1,107,25,555.8,0,0,jetty_primary
2024-02-26,shiptruck_12,1,116,16,483.9,0,0,jetty_primary
2024-02-26,shiptruck_6,1,127,19,505.3,0,0,jetty_secondary
2024-02-26,shiptruck_2,1,108,15,365.7,0,1,jetty_primary
2024-02-26,shiptruck_14,1,114,24,549.3,0,1,jetty_primary
2024-02-26,shiptruck_8,1,111,34,829.3,0,0,jetty_primary
2024-02-26,shiptruck_11,1,103,25,681.7,0,0,jetty_primary
2024-02-26,shiptruck_7,1,94,22,516.3,0,0,jetty_primary
2024-02-26,shiptruck_3,1,109,30,875.4,0,0,jetty_primary
2024-02-26,shiptruck_15,1,94,24,656.5,0,0,jetty_primary
2024-02-26,shiptruck_4,1,103,22,685.8,0,0,jetty_primary
2024-02-26,shiptruck_17,1,106,31,942.9,0,0,jetty_primary
2024-02-26,shiptruck_9,0,0,0,0.0,0,0,jetty_primary
2024-02-26,shiptruck_10,0,0,0,0.0,0,0,jetty_primary
2024-02-26,shiptruck_13,0,0,0,0.0,0,0,jetty_primary
2024-02-26,shiptruck_16,0,0,0,0.0,0,0,jetty_primary
2024-02-26,shiptruck_18,0,0,0,0.0,0,0,jetty_primary
2024-02-26,shiptruck_19,0,0,0,0.0,0,0,jetty_primary
2024-02-26,shiptruck_20,0,0,0,0.0,0,0,jetty_primary
2024-03-04,shiptruck_14,1,153,27,728.9,0,1,jetty_secondary
2024-03-04,shiptruck_15,1,118,32,922.0,0,0,jetty_primary
2024-03-04,shiptruck_12,1,97,30,845.4,0,0,jetty_primary
2024-03-04,shiptruck_5,1,162,19,573.4,0,0,jetty_secondary
2024-03-04,shiptruck_2,1,119,27,734.9,0,0,jetty_primary
2024-03-04,shiptruck_3,1,116,15,355.9,0,0,jetty_primary
2024-03-04,shiptruck_9,1,112,24,542.9,0,0,jetty_primary
2024-03-04,shiptruck_18,1,135,33,932.4,0,0,jetty_secondary
2024-03-04,shiptruck_17,1,145,26,717.0,0,0,jetty_secondary
2024-03-04,shiptruck_10,1,114,21,507.6,0,1,jetty_primary
2024-03-04,shiptruck_1,1,91,20,571.9,0,1,jetty_primary
2024-03-04,shiptruck_8,1,119,34,941.9,0,0,jetty_primary
2024-03-04,shiptruck_19,1,95,34,875.4,1,1,jetty_primary
2024-03-04,shiptruck_13,1,111,22,525.6,0,0,jetty_primary
2024-03-04,shiptruck_20,1,159,15,409.7,0,0,jetty_secondary
2024-03-04,shiptruck_4,0,0,0,0.0,0,0,jetty_primary
2024-03-04,shiptruck_6,0,0,0,0.0,0,0,jetty_primary
2024-03-04,shiptruck_7,0,0,0,0.0,0,0,jetty_primary
2024-03-04,shiptruck_11,0,0,0,0.0,0,0,jetty_primary
2024-03-04,shiptruck_16,0,0,0,0.0,0,0,jetty_primary
2024-03-11,shiptruck_5,1,104,16,404.0,0,0,jetty_primary
2024-03-11,shiptruck_9,1,108,17,391.6,0,1,jetty_primary
2024-03-11,shiptruck_8,1,105,32,796.0,0,0,jetty_primary
2024-03-11,shiptruck_6,1,99,21,567.5,1,0,jetty_primary
2024-03-11,shiptruck_19,1,114,21,662.6,0,0,jetty_primary
2024-03-11,shiptruck_13,1,100,23,578.0,0,1,jetty_primary
2024-03-11,shiptruck_7,1,99,19,512.8,0,0,jetty_primary
2024-03-11,shiptruck_16,1,118,27,611.4,0,0,jetty_primary
2024-03-11,shiptruck_15,1,118,16,424.9,1,0,jetty_primary
2024-03-11,shiptruck_20,1,95,22,577.7,0,1,jetty_primary
2024-03-11,shiptruck_4,1,96,21,519.9,0,0,jetty_primary
2024-03-11,shiptruck_3,1,115,20,452.9,0,0,jetty_primary
2024-03-11,shiptruck_10,1,152,15,354.0,0,0,jetty_secondary
2024-03-11,shiptruck_11,1,94,34,723.2,0,0,jetty_primary
2024-03-11,shiptruck_1,1,112,28,741.3,0,0,jetty_primary
2024-03-11,shiptruck_2,0,0,0,0.0,0,0,jetty_primary
2024-03-11,shiptruck_12,0,0,0,0.0,0,0,jetty_primary
2024-03-11,shiptruck_14,0,0,0,0.0,0,0,jetty_primary
2024-03-11,shiptruck_17,0,0,0,0.0,0,0,jetty_primary
2024-03-11,shiptruck_18,0,0,0,0.0,0,0,jetty_primary
2024-03-18,shiptruck_6,1,111,28,627.9,0,0,jetty_primary
2024-03-18,shiptruck_12,1,103,17,429.4,0,0,jetty_primary
2024-03-18,shiptruck_15,1,117,26,581.5,0,1,jetty_primary
2024-03-18,shiptruck_20,1,114,16,476.5,0,1,jetty_primary
2024-03-18,shiptruck_2,1,112,27,668.4,0,0,jetty_primary
2024-03-18,shiptruck_10,1,118,29,857.9,0,0,jetty_primary
2024-03-18,shiptruck_9,1,92,24,559.1,0,0,jetty_primary
2024-03-18,shiptruck_16,1,99,32,886.7,0,0,jetty_primary
2024-03-18,shiptruck_3,1,160,23,624.3,0,0,jetty_secondary
2024-03-18,shiptruck_11,1,100,20,463.9,0,0,jetty_primary
2024-03-18,shiptruck_13,1,95,29,895.7,0,1,jetty_primary
2024-03-18,shiptruck_17,1,113,16,465.2,0,0,jetty_primary
2024-03-18,shiptruck_8,1,94,25,567.0,0,0,jetty_primary
2024-03-18,shiptruck_18,1,112,18,480.3,0,0,jetty_primary
2024-03-18,shiptruck_5,1,93,19,567.3,0,0,jetty_primary
2024-03-18,shiptruck_19,1,111,16,439.5,0,1,jetty_primary
2024-03-18,shiptruck_1,0,0,0,0.0,0,0,jetty_primary
2024-03-18,shiptruck_4,0,0,0,0.0,0,0,jetty_primary
2024-03-18,shiptruck_7,0,0,0,0.0,0,0,jetty_primary
2024-03-18,shiptruck_14,0,0,0,0.0,0,0,jetty_primary
2024-03-25,shiptruck_4,1,109,23,618.2,0,1,jetty_primary
2024-03-25,shiptruck_11,1,93,22,554.3,0,0,jetty_primary
2024-03-25,shiptruck_9,1,96,23,592.7,0,0,jetty_primary
2024-03-25,shiptruck_16,1,90,33,898.5,0,0,jetty_primary
2024-03-25,shiptruck_6,1,111,22,514.7,0,0,jetty_primary
2024-03-25,shiptruck_7,1,99,18,473.1,1,0,jetty_primary
2024-03-25,shiptruck_2,1,91,30,694.8,0,0,jetty_primary
2024-03-25,shiptruck_5,1,99,15,468.1,0,1,jetty_primary
2024-03-25,shiptruck_8,1,98,23,612.2,0,0,jetty_primary
2024-03-25,shiptruck_1,1,112,16,463.9,0,0,jetty_primary
2024-03-25,shiptruck_20,1,91,23,741.0,0,1,jetty_primary
2024-03-25,shiptruck_13,1,105,18,491.6,0,0,jetty_primary
2024-03-25,shiptruck_17,1,107,24,704.9,0,0,jetty_primary
2024-03-25,shiptruck_18,1,117,34,1072.6,1,1,jetty_primary
2024-03-25,shiptruck_3,0,0,0,0.0,0,0,jetty_primary
2024-03-25,shiptruck_10,0,0,0,0.0,0,0,jetty_primary
2024-03-25,shiptruck_12,0,0,0,0.0,0,0,jetty_primary
2024-03-25,shiptruck_14,0,0,0,0.0,0,0,jetty_primary
2024-03-25,shiptruck_15,0,0,0,0.0,0,0,jetty_primary
2024-03-25,shiptruck_19,0,0,0,0.0,0,0,jetty_primary
2024-04-01,shiptruck_4,1,119,31,807.9,0,0,jetty_primary
2024-04-01,shiptruck_6,1,115,17,522.3,0,1,jetty_primary
2024-04-01,shiptruck_14,1,111,20,484.2,0,0,jetty_primary
2024-04-01,shiptruck_8,1,110,22,491.3,0,1,jetty_primary
2024-04-01,shiptruck_5,1,169,33,902.8,0,1,jetty_secondary
2024-04-01,shiptruck_15,1,176,32,1005.9,0,0,jetty_secondary
2024-04-01,shiptruck_9,1,112,18,462.9,0,1,jetty_primary
2024-04-01,shiptruck_7,1,170,31,820.9,0,0,jetty_secondary
2024-04-01,shiptruck_20,1,126,33,979.9,0,0,jetty_secondary
2024-04-01,shiptruck_3,1,91,30,936.3,0,0,jetty_primary
2024-04-01,shiptruck_10,1,111,16,449.8,0,0,jetty_primary
2024-04-01,shiptruck_12,1,115,19,533.6,0,0,jetty_primary
2024-04-01,shiptruck_1,0,0,0,0.0,0,0,jetty_primary
2024-04-01,shiptruck_2,0,0,0,0.0,0,0,jetty_primary
2024-04-01,shiptruck_11,0,0,0,0.0,0,0,jetty_secondary
2024-04-01,shiptruck_13,0,0,0,0.0,0,0,jetty_primary
2024-04-01,shiptruck_16,0,0,0,0.0,0,0,jetty_primary
2024-04-01,shiptruck_17,0,0,0,0.0,0,0,jetty_primary
2024-04-01,shiptruck_18,0,0,0,0.0,0,0,jetty_primary
2024-04-01,shiptruck_19,0,0,0,0.0,0,0,jetty_primary
2024-04-08,shiptruck_11,1,111,31,807.4,0,0,jetty_primary
2024-04-08,shiptruck_16,1,94,25,610.1,0,0,jetty_primary
2024-04-08,shiptruck_19,1,116,26,715.4,0,1,jetty_primary
2024-04-08,shiptruck_13,1,109,34,861.5,0,0,jetty_primary
2024-04-08,shiptruck_4,1,105,20,584.4,0,0,jetty_primary
2024-04-08,shiptruck_3,1,132,27,832.6,0,0,jetty_secondary
2024-04-08,shiptruck_5,1,98,15,360.0,0,1,jetty_primary
2024-04-08,shiptruck_7,1,119,29,659.2,0,0,jetty_primary
2024-04-08,shiptruck_9,1,109,30,765.0,0,0,jetty_primary
2024-04-08,shiptruck_17,1,119,26,594.8,0,0,jetty_primary
2024-04-08,shiptruck_12,1,119,29,774.3,0,0,jetty_primary
2024-04-08,shiptruck_18,1,114,26,759.6,0,0,jetty_primary
2024-04-08,shiptruck_8,1,90,22,677.7,0,0,jetty_primary
2024-04-08,shiptruck_1,0,0,0,0.0,0,0,jetty_primary
2024-04-08,shiptruck_2,0,0,0,0.0,0,0,jetty_primary
2024-04-08,shiptruck_6,0,0,0,0.0,0,0,jetty_primary
2024-04-08,shiptruck_10,0,0,0,0.0,0,0,jetty_primary
2024-04-08,shiptruck_14,0,0,0,0.0,0,0,jetty_secondary
2024-04-08,shiptruck_15,0,0,0,0.0,0,0,jetty_primary
2024-04-08,shiptruck_20,0,0,0,0.0,0,0,jetty_primary
2024-04-15,shiptruck_2,1,101,34,862.8,0,0,jetty_primary
2024-04-15,shiptruck_6,1,112,30,930.9,0,1,jetty_primary
2024-04-15,shiptruck_4,1,93,15,368.9,0,0,jetty_primary
2024-04-15,shiptruck_8,1,100,26,646.7,0,0,jetty_primary
2024-04-15,shiptruck_12,1,109,23,567.9,0,1,jetty_primary
2024-04-15,shiptruck_16,1,110,25,713.7,1,0,jetty_primary
2024-04-15,shiptruck_17,1,106,28,604.5,0,0,jetty_primary
2024-04-15,shiptruck_14,1,108,23,618.5,0,0,jetty_primary
2024-04-15,shiptruck_5,1,115,30,895.9,0,0,jetty_primary
2024-04-15,shiptruck_13,1,104,33,950.1,0,0,jetty_primary
2024-04-15,shiptruck_20,1,117,18,470.0,0,0,jetty_primary
2024-04-15,shiptruck_11,1,106,31,849.1,0,0,jetty_primary
2024-04-15,shiptruck_19,1,117,33,959.9,0,0,jetty_primary
2024-04-15,shiptruck_7,1,116,23,596.1,0,0,jetty_primary
2024-04-15,shiptruck_1,1,94,32,842.4,1,0,jetty_primary
2024-04-15,shiptruck_3,0,0,0,0.0,0,0,jetty_secondary
2024-04-15,shiptruck_9,0,0,0,0.0,0,0,jetty_secondary
2024-04-15,shiptruck_10,0,0,0,0.0,0,0,jetty_primary
2024-04-15,shiptruck_15,0,0,0,0.0,0,0,jetty_primary
2024-04-15,shiptruck_18,0,0,0,0.0,0,0,jetty_primary
2024-04-22,shiptruck_20,1,97,26,731.6,0,0,jetty_primary
2024-04-22,shiptruck_19,1,106,32,730.7,0,0,jetty_primary
2024-04-22,shiptruck_15,1,111,24,688.8,1,0,jetty_primary
2024-04-22,shiptruck_6,1,92,15,403.4,0,1,jetty_primary
2024-04-22,shiptruck_14,1,113,20,528.8,0,0,jetty_primary
2024-04-22,shiptruck_1,1,173,16,389.6,0,0,jetty_secondary
2024-04-22,shiptruck_9,1,91,20,636.8,0,0,jetty_primary
2024-04-22,shiptruck_13,1,110,20,594.4,0,1,jetty_primary
2024-04-22,shiptruck_8,1,116,33,947.9,1,0,jetty_primary
2024-04-22,shiptruck_12,1,99,31,773.3,0,0,jetty_primary
2024-04-22,shiptruck_4,1,92,29,669.5,0,0,jetty_primary
2024-04-22,shiptruck_17,1,114,32,888.7,0,1,jetty_primary
2024-04-22,shiptruck_11,1,94,33,925.6,0,0,jetty_primary
2024-04-22,shiptruck_2,0,0,0,0.0,0,0,jetty_primary
2024-04-22,shiptruck_3,0,0,0,0.0,0,0,jetty_primary
2024-04-22,shiptruck_5,0,0,0,0.0,0,0,jetty_secondary
2024-04-22,shiptruck_7,0,0,0,0.0,0,0,jetty_primary
2024-04-22,shiptruck_10,0,0,0,0.0,0,0,jetty_primary
2024-04-22,shiptruck_16,0,0,0,0.0,0,0,jetty_primary
2024-04-22,shiptruck_18,0,0,0,0.0,0,0,jetty_primary
2024-04-29,shiptruck_18,1,102,23,673.3,1,0,jetty_primary
2024-04-29,shiptruck_12,1,118,21,645.7,0,0,jetty_primary
2024-04-29,shiptruck_2,1,112,28,881.0,1,0,jetty_primary
2024-04-29,shiptruck_20,1,93,32,899.5,0,0,jetty_primary
2024-04-29,shiptruck_10,1,115,15,423.5,0,0,jetty_primary
2024-04-29,shiptruck_3,1,130,24,513.0,0,0,jetty_secondary
2024-04-29,shiptruck_7,1,100,25,698.8,0,0,jetty_primary
2024-04-29,shiptruck_14,1,94,29,674.7,0,1,jetty_primary
2024-04-29,shiptruck_1,1,91,21,637.6,0,0,jetty_primary
2024-04-29,shiptruck_15,1,90,15,340.1,0,0,jetty_primary
2024-04-29,shiptruck_5,1,98,31,937.4,0,0,jetty_primary
2024-04-29,shiptruck_19,1,125,15,452.6,0,1,jetty_secondary
2024-04-29,shiptruck_11,1,100,32,773.9,0,0,jetty_primary
2024-04-29,shiptruck_4,0,0,0,0.0,0,0,jetty_primary
2024-04-29,shiptruck_6,0,0,0,0.0,0,0,jetty_primary
2024-04-29,shiptruck_8,0,0,0,0.0,0,0,jetty_primary
2024-04-29,shiptruck_9,0,0,0,0.0,0,0,jetty_primary
2024-04-29,shiptruck_13,0,0,0,0.0,0,0,jetty_primary
2024-04-29,shiptruck_16,0,0,0,0.0,0,0,jetty_primary
2024-04-29,shiptruck_17,0,0,0,0.0,0,0,jetty_primary
2024-05-06,shiptruck_3,1,104,33,862.7,0,0,jetty_primary
2024-05-06,shiptruck_5,1,98,27,657.4,0,0,jetty_primary
2024-05-06,shiptruck_17,1,116,34,997.1,0,0,jetty_primary
2024-05-06,shiptruck_18,1,112,31,749.5,0,0,jetty_primary
2024-05-06,shiptruck_20,1,156,28,595.9,0,1,jetty_secondary
2024-05-06,shiptruck_12,1,108,31,916.7,0,0,jetty_primary
2024-05-06,shiptruck_10,1,93,25,630.4,0,0,jetty_primary
2024-05-06,shiptruck_9,1,100,30,703.5,0,0,jetty_primary
2024-05-06,shiptruck_13,1,106,21,606.6,0,0,jetty_primary
2024-05-06,shiptruck_19,1,102,22,626.1,0,0,jetty_primary
2024-05-06,shiptruck_2,1,90,28,619.4,0,0,jetty_primary
2024-05-06,shiptruck_14,1,103,29,720.0,0,1,jetty_primary
2024-05-06,shiptruck_8,1,106,23,545.7,0,0,jetty_primary
2024-05-06,shiptruck_1,0,0,0,0.0,0,0,jetty_primary
2024-05-06,shiptruck_4,0,0,0,0.0,0,0,jetty_primary
2024-05-06,shiptruck_6,0,0,0,0.0,0,0,jetty_primary
2024-05-06,shiptruck_7,0,0,0,0.0,0,0,jetty_primary
2024-05-06,shiptruck_11,0,0,0,0.0,0,0,jetty_primary
2024-05-06,shiptruck_15,0,0,0,0.0,0,0,jetty_primary
2024-05-06,shiptruck_16,0,0,0,0.0,0,0,jetty_primary
2024-05-13,shiptruck_7,1,106,26,600.6,0,0,jetty_primary
2024-05-13,shiptruck_14,1,110,26,610.8,0,0,jetty_primary
2024-05-13,shiptruck_15,1,118,18,388.5,0,0,jetty_primary
2024-05-13,shiptruck_6,1,110,23,618.0,0,0,jetty_primary
2024-05-13,shiptruck_9,1,115,17,464.3,0,1,jetty_primary
2024-05-13,shiptruck_17,1,90,34,893.2,0,0,jetty_primary
2024-05-13,shiptruck_2,1,133,26,577.4,0,0,jetty_secondary
2024-05-13,shiptruck_16,1,90,15,371.4,0,0,jetty_primary
2024-05-13,shiptruck_5,1,102,34,998.8,0,0,jetty_primary
2024-05-13,shiptruck_8,1,109,16,357.6,0,0,jetty_primary
2024-05-13,shiptruck_10,1,90,19,553.2,0,0,jetty_primary
2024-05-13,shiptruck_20,1,118,32,932.2,0,1,jetty_primary
2024-05-13,shiptruck_19,1,134,34,888.5,0,0,jetty_secondary
2024-05-13,shiptruck_13,1,115,15,367.7,0,0,jetty_primary
2024-05-13,shiptruck_3,1,105,27,791.9,0,0,jetty_primary
2024-05-13,shiptruck_4,1,99,26,603.7,0,0,jetty_primary
2024-05-13,shiptruck_1,0,0,0,0.0,0,0,jetty_primary
2024-05-13,shiptruck_11,0,0,0,0.0,0,0,jetty_primary
2024-05-13,shiptruck_12,0,0,0,0.0,0,0,jetty_primary
2024-05-13,shiptruck_18,0,0,0,0.0,0,0,jetty_primary
2024-05-20,shiptruck_11,1,108,28,744.0,0,0,jetty_primary
2024-05-20,shiptruck_17,1,95,18,463.9,1,0,jetty_primary
2024-05-20,shiptruck_8,1,97,31,804.6,0,0,jetty_primary
2024-05-20,shiptruck_10,1,115,28,690.3,0,0,jetty_primary
2024-05-20,shiptruck_12,1,100,22,676.7,0,0,jetty_primary
2024-05-20,shiptruck_16,1,103,15,448.7,0,0,jetty_primary
2024-05-20,shiptruck_4,1,162,30,775.7,0,0,jetty_secondary
2024-05-20,shiptruck_15,1,116,31,908.7,0,0,jetty_primary
2024-05-20,shiptruck_14,1,101,20,616.4,0,1,jetty_primary
2024-05-20,shiptruck_20,1,108,22,518.6,0,0,jetty_primary
2024-05-20,shiptruck_6,1,107,15,364.3,0,0,jetty_primary
2024-05-20,shiptruck_19,1,98,21,528.5,0,0,jetty_primary
2024-05-20,shiptruck_3,1,109,30,707.0,1,0,jetty_primary
2024-05-20,shiptruck_1,0,0,0,0.0,0,0,jetty_primary
2024-05-20,shiptruck_2,0,0,0,0.0,0,0,jetty_primary
2024-05-20,shiptruck_5,0,0,0,0.0,0,0,jetty_primary
2024-05-20,shiptruck_7,0,0,0,0.0,0,0,jetty_primary
2024-05-20,shiptruck_9,0,0,0,0.0,0,0,jetty_primary
2024-05-20,shiptruck_13,0,0,0,0.0,0,0,jetty_primary
2024-05-20,shiptruck_18,0,0,0,0.0,0,0,jetty_primary
2024-05-27,shiptruck_1,1,102,30,884.9,0,0,jetty_primary
2024-05-27,shiptruck_9,1,112,18,396.9,0,0,jetty_primary
2024-05-27,shiptruck_19,1,111,25,740.2,0,0,jetty_primary
2024-05-27,shiptruck_11,1,118,23,657.8,0,0,jetty_primary
2024-05-27,shiptruck_16,1,95,33,879.8,0,0,jetty_primary
2024-05-27,shiptruck_12,1,102,29,837.8,0,0,jetty_primary
2024-05-27,shiptruck_15,1,118,19,406.3,1,0,jetty_primary
2024-05-27,shiptruck_6,1,97,17,462.3,0,0,jetty_primary
2024-05-27,shiptruck_10,1,118,24,684.4,0,0,jetty_primary
2024-05-27,shiptruck_20,1,100,33,1054.4,0,0,jetty_primary
2024-05-27,shiptruck_18,1,103,28,766.0,0,0,jetty_primary
2024-05-27,shiptruck_5,1,108,23,588.7,0,0,jetty_primary
2024-05-27,shiptruck_3,1,94,20,587.7,0,0,jetty_primary
2024-05-27,shiptruck_2,0,0,0,0.0,0,0,jetty_primary
2024-05-27,shiptruck_4,0,0,0,0.0,0,0,jetty_primary
2024-05-27,shiptruck_7,0,0,0,0.0,0,0,jetty_primary
2024-05-27,shiptruck_8,0,0,0,0.0,0,0,jetty_primary
2024-05-27,shiptruck_13,0,0,0,0.0,0,0,jetty_secondary
2024-05-27,shiptruck_14,0,0,0,0.0,0,0,jetty_primary
2024-05-27,shiptruck_17,0,0,0,0.0,0,0,jetty_primary
2024-06-03,shiptruck_15,1,107,23,518.5,0,0,jetty_primary
2024-06-03,shiptruck_1,1,114,26,799.3,0,0,jetty_primary
2024-06-03,shiptruck_13,1,103,32,869.7,0,0,jetty_primary
2024-06-03,shiptruck_7,1,100,21,474.0,0,0,jetty_primary
2024-06-03,shiptruck_14,1,112,15,384.3,0,0,jetty_primary
2024-06-03,shiptruck_16,1,92,27,822.1,0,1,jetty_primary
2024-06-03,shiptruck_12,1,97,21,575.6,1,0,jetty_primary
2024-06-03,shiptruck_18,1,108,15,382.4,1,0,jetty_primary
2024-06-03,shiptruck_3,1,95,26,706.3,0,0,jetty_primary
2024-06-03,shiptruck_17,1,132,29,723.8,0,1,jetty_secondary
2024-06-03,shiptruck_5,1,92,21,478.5,0,0,jetty_primary
2024-06-03,shiptruck_6,1,116,16,366.1,0,0,jetty_primary
2024-06-03,shiptruck_2,1,153,21,600.7,0,1,jetty_secondary
2024-06-03,shiptruck_10,1,163,18,529.0,0,0,jetty_secondary
2024-06-03,shiptruck_4,0,0,0,0.0,0,0,jetty_primary
2024-06-03,shiptruck_8,0,0,0,0.0,0,0,jetty_primary
2024-06-03,shiptruck_9,0,0,0,0.0,0,0,jetty_primary
2024-06-03,shiptruck_11,0,0,0,0.0,0,0,jetty_primary
2024-06-03,shiptruck_19,0,0,0,0.0,0,0,jetty_secondary
2024-06-03,shiptruck_20,0,0,0,0.0,0,0,jetty_primary
2024-06-10,shiptruck_5,1,100,19,448.1,0,0,jetty_primary
2024-06-10,shiptruck_10,1,112,30,867.9,0,0,jetty_primary
2024-06-10,shiptruck_9,1,129,32,789.1,0,0,jetty_secondary
2024-06-10,shiptruck_14,1,96,23,691.3,0,0,jetty_primary
2024-06-10,shiptruck_15,1,109,18,507.6,0,0,jetty_primary
2024-06-10,shiptruck_17,1,117,17,470.8,0,1,jetty_primary
2024-06-10,shiptruck_12,1,119,30,675.3,0,0,jetty_primary
2024-06-10,shiptruck_1,1,117,21,566.4,0,1,jetty_primary
2024-06-10,shiptruck_4,1,108,33,947.2,0,0,jetty_primary
2024-06-10,shiptruck_7,1,105,29,827.1,0,0,jetty_primary
2024-06-10,shiptruck_16,1,98,27,650.8,0,1,jetty_primary
2024-06-10,shiptruck_6,1,112,33,722.8,0,1,jetty_primary
2024-06-10,shiptruck_2,0,0,0,0.0,0,0,jetty_primary
2024-06-10,shiptruck_3,0,0,0,0.0,0,0,jetty_primary
2024-06-10,shiptruck_8,0,0,0,0.0,0,0,jetty_primary
2024-06-10,shiptruck_11,0,0,0,0.0,0,0,jetty_primary
2024-06-10,shiptruck_13,0,0,0,0.0,0,0,jetty_primary
2024-06-10,shiptruck_18,0,0,0,0.0,0,0,jetty_primary
2024-06-10,shiptruck_19,0,0,0,0.0,0,0,jetty_primary
2024-06-10,shiptruck_20,0,0,0,0.0,0,0,jetty_primary
2024-06-17,shiptruck_6,1,95,17,460.5,0,0,jetty_primary
2024-06-17,shiptruck_16,1,115,21,518.3,0,0,jetty_primary
2024-06-17,shiptruck_11,1,94,33,980.0,0,0,jetty_primary
2024-06-17,shiptruck_15,1,115,25,670.7,1,0,jetty_primary
2024-06-17,shiptruck_19,1,104,19,471.4,0,0,jetty_primary
2024-06-17,shiptruck_4,1,118,17,467.1,0,0,jetty_primary
2024-06-17,shiptruck_2,1,130,16,358.5,0,0,jetty_secondary
2024-06-17,shiptruck_5,1,114,32,827.5,0,0,jetty_primary
2024-06-17,shiptruck_3,1,175,34,833.7,0,0,jetty_secondary
2024-06-17,shiptruck_7,1,93,31,757.0,0,0,jetty_primary
2024-06-17,shiptruck_10,1,111,24,606.0,0,0,jetty_primary
2024-06-17,shiptruck_14,1,98,34,817.6,0,0,jetty_primary
2024-06-17,shiptruck_13,1,95,25,577.1,0,1,jetty_primary
2024-06-17,shiptruck_1,0,0,0,0.0,0,0,jetty_primary
2024-06-17,shiptruck_8,0,0,0,0.0,0,0,jetty_primary
2024-06-17,shiptruck_9,0,0,0,0.0,0,0,jetty_primary
2024-06-17,shiptruck_12,0,0,0,0.0,0,0,jetty_primary
2024-06-17,shiptruck_17,0,0,0,0.0,0,0,jetty_primary
